,Cities,Day_pre,Day_after,house_link,location,price,rating,info,features
10,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/50186117?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_EsXogrzwuql%2BY%2Fd9&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,"Lyon, Auvergne-Rhône-Alpes, Frankrig",448,"4,90 · 212 omtaler",1 dobbeltseng||Delt badeværelse||Værten bor her||,"Naturskøn udsigt||Udsigt over gårdhaven||Badeværelse||Hårtørrer||Shampoo||Varmt vand||Soveværelse og tøjvask||Vaskemaskine||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Underholdning||Bøger og læsestof||Familie||Børnebøger og legetøj||Puslebord||Afløbsdæksler||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Brandslukker||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Kaffemaskine||Ting i nærheden||Privat indgang
Separat indgang til gaden eller bygningen||Udendørs||Privat terrasse eller balkon||Parkering og faciliteter||Betalingsparkering på gaden uden for ejendommen||Tjenester||Kæledyr tilladt
Servicedyr tillades altid||Ikke inkluderet||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Røgalarm
Røgalarm
Denne bolig har muligvis ikke en røgalarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||"
11,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/708564962307041821?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_0MbABZbDfq1LPyjP&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,[],413,"4,97 · 30 omtaler",1 seng||Delt badeværelse||Værten eller andre bor muligvis i boligen||,"Badeværelse||Hårtørrer||Soveværelse og tøjvask||Strygejern||Sikkerhed i hjemmet||Røgalarm||Kuliltealarm||Brandslukker||Førstehjælpskasse||Internet og kontor||Trådløst internet||Dedikeret arbejdsplads
I et rum med en dør||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Tjenester||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Basisting
Basisting||Ikke tilgængelig: Shampoo
Shampoo||Ikke tilgængelig: Privat indgang
Privat indgang||Ikke tilgængelig: Varme
Varme||"
12,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/3102942?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_%2B6188FwQsQ7ojPy9&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,"Caluire-et-Cuire, Auvergne-Rhône-Alpes, Frankrig",448,"4,96 · 23 omtaler",1 dobbeltseng||Privat badeværelse med egen indgang||Værtens familie bor her||,"Badeværelse||Badekar||Hårtørrer||Bodyshampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Vaskemaskine||Tørretumbler||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Mørklægningsgardiner||Tøjopbevaring: skab||Varme- og kølefunktion||Central aircondition||Varme||Sikkerhed i hjemmet||Røgalarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Hurtig wi-fi – 603 Mbps
Bekræftet med hastighedstest. Stream 4K-videoer, og deltag i videoopkald på flere enheder.||Køkken og spisning||Køleskab||Kaffemaskine||Parkering og faciliteter||Gratis parkering på gaden||Tjenester||Indtjekning uden vært||Postboks||Ikke inkluderet||Ikke tilgængelig: Køkken
Køkken||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Der er ingen kuliltealarm i ejendommen.||Ikke tilgængelig: Shampoo
Shampoo||Ikke tilgængelig: Privat indgang
Privat indgang||"
13,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/1478962?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_C3GImgErl1cOQm4t&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,"Lyon, Rhône-Alpes, Frankrig",374,"4,88 · 144 omtaler",1 dobbeltseng||Delt badeværelse||Værten bor her||,"Naturskøn udsigt||Udsigt over byens skyline||Haveudsigt||Udsigt til bjerge||Udsigt over dalen||Badeværelse||Hårtørrer||Rengøringsprodukter||Natessance Bio sans chimie-shampoo||Natessance Bio sans paraben-bodyshampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Betalt vaskemaskine – i boligen||Betalt tørretumbler – i boligen||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj
Sengetøj i bomuld fra lol||Ekstra puder og dyner||Mørklægningsgardiner||Strygejern||Tøjopbevaring: skab||Underholdning||Ethernet-forbindelse||Bøger og læsestof||Varme- og kølefunktion||Bærbar aircondition||Centralvarme||Sikkerhed i hjemmet||Røgalarm||Kuliltealarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Førstehjælpskasse||Internet og kontor||Hurtig wi-fi – 80 Mbps
Bekræftet med hastighedstest. Stream 4K-videoer, og deltag i videoopkald på flere enheder.||Dedikeret arbejdsplads
I et privat område med ergonomisk stol og stikdåse||Lomme-wi-fi||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Ariston Froid ventilé-køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Minikøleskab||Fryser||Opvaskemasine||Induktionskomfur fra Brandt||De Dietrich-ovn||Elkedel||Kaffemaskine: espressomaskine||Vinglas||Spisebord||Kaffe||Ting i nærheden||Møntvaskeri i nærheden||Udendørs||Fælles terrasse eller balkon||Fælles baghave/baggård – Helt indhegnet
Et åbent område på ejendommen, der normalt er dækket af græs||Udendørs spiseområde||Cykler||Parkering og faciliteter||Gratis parkering i indkørslen på stedet – 16 pladser||Gratis parkering på gaden||Tjenester||Kæledyr tilladt
Servicedyr tillades altid||Bagageaflevering tilladt
Bekvemt for gæsterne når de ankommer tidligt eller tager sent af sted||Længerevarende ophold tilladt
Tillader ophold på 28 dage eller mere||Indtjekning uden vært||Tastelås
Et tastatur skal være tilgængeligt 24 timer i døgnet, så gæsterne har adgang til dit opslag||Der er mulighed for rengøring under opholdet||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: Tv med alm. kabel-tv
Tv med alm. kabel-tv||Ikke tilgængelig: Privat indgang
Privat indgang||"
14,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/52583414?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_wnBR0hrzh6HT%2BtfG&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,[],423,"4,95 · 170 omtaler",1 seng||Dedikeret badeværelse||Værten bor her||,"Badeværelse||Badekar||Hårtørrer||Rengøringsprodukter||Shampoo||Bodyshampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Vaskemaskine||Gratis tørretumbler – i boligen||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Sengetøj
Sengetøj i bomuld||Ekstra puder og dyner||Mørklægningsgardiner||Strygejern||Tøjtørrestativ||Underholdning||TV||Træningsudstyr||Varme- og kølefunktion||Bærbare ventilatorer||Strålevarme||Sikkerhed i hjemmet||Overvågningskameraer på ejendommen
caméra dans le salon||Røgalarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Dedikeret arbejdsplads||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Opvaskemasine||Ovn||Elkedel||Brødrister||Udendørs||Privat terrasse eller balkon||Udendørsmøbler||Udendørs spiseområde||Parkering og faciliteter||Elevator
Boligen eller ejendommen har en elevator, der er mindst 132 cm dyb, og en døråbning, der er mindst 81 cm bred.||Betalingsparkering på gaden uden for ejendommen||Betalingsparkering på stedet||Tjenester||Morgenmad
Der tilbydes morgenmad||Ikke inkluderet||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Privat indgang
Privat indgang||"
15,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/694717036711215260?check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135894_Cdpz%2F79%2F%2FXOwm%2FJa&previous_page_section_name=1000&federated_search_id=12debb73-7c75-4d29-a9dd-753e06c7624d,[],494,"4,67 · 6 omtaler",2 gæster|| · 1 soveværelse|| · 1 seng|| · 1 badeværelse||,"Badeværelse||Hårtørrer||Rengøringsprodukter||Le petit marseillai-shampoo||Le petit marseillais-bodyshampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj
Sengetøj i bomuld||Ekstra puder og dyner||Tøjopbevaring: skab||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Røgalarm||Internet og kontor||Trådløst internet||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Minikøleskab||Ovn||Elkedel||Kaffemaskine: filterkaffe||Vinglas||Bagepapir||Spisebord||Kaffe||Udendørs||Udendørs spiseområde||Grill: gas||Parkering og faciliteter||Gratis parkering på stedet||Gratis parkering på gaden||Tjenester||Indtjekning uden vært||Postboks||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Privat indgang
Privat indgang||"
16,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/28909545?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_7nawZBLLKfTU2fgu&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,,331,,1 dobbeltseng||Delt badeværelse||Værten bor her||,"Badeværelse||Badekar||Hårtørrer||Shampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Ekstra puder og dyner||Strygejern||Tøjopbevaring||Underholdning||TV||Varme- og kølefunktion||Bærbare ventilatorer||Varme||Sikkerhed i hjemmet||Røgalarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Dedikeret arbejdsplads
I et rum med en dør||Lomme-wi-fi||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Fryser||Opvaskemasine||Ovn||Elkedel||Kaffemaskine||Vinglas||Ting i nærheden||Møntvaskeri i nærheden||Udendørs||Fælles terrasse eller balkon||Parkering og faciliteter||Gratis parkering på stedet||Gratis parkering på gaden||Elevator
Boligen eller ejendommen har en elevator, der er mindst 132 cm dyb, og en døråbning, der er mindst 81 cm bred.||Tjenester||Kæledyr tilladt
Servicedyr tillades altid||Morgenmad
Der tilbydes morgenmad||Længerevarende ophold tilladt
Tillader ophold på 28 dage eller mere||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Der er ingen kuliltealarm i ejendommen.||Ikke tilgængelig: Privat indgang
Privat indgang||"
17,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/4619884?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_57VrxA%2BCVRH36p3n&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,[],440,,1 sovesofa||Delt badeværelse||Værten eller andre bor muligvis i boligen||,"Badeværelse||Hårtørrer||Shampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Ekstra puder og dyner||Tøjopbevaring: walk-in-closet og kommode||Underholdning||Bøger og læsestof||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Røgalarm||Internet og kontor||Trådløst internet||Køkken og spisning||Mikrobølgeovn||Elkedel||Tjenester||Morgenmad
Der tilbydes morgenmad||Ikke inkluderet||Ikke tilgængelig: Køkken
Køkken||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Privat indgang
Privat indgang||"
18,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/4621600?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_D8EzyyngX13L1fqr&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,[],450,,1 dobbeltseng||Delt badeværelse||Værten eller andre bor muligvis i boligen||,"Badeværelse||Hårtørrer||Shampoo||Varmt vand||Soveværelse og tøjvask||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Strygejern||Familie||Pack 'n play / rejseseng||Høj stol||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Røgalarm||Kuliltealarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Ting i nærheden||Privat indgang
Separat indgang til gaden eller bygningen||Udendørs||Baggård
Et åbent område på ejendommen, der normalt er dækket af græs||Parkering og faciliteter||Gratis parkering på stedet||Gratis parkering på gaden||Tjenester||Bagageaflevering tilladt
Bekvemt for gæsterne når de ankommer tidligt eller tager sent af sted||Længerevarende ophold tilladt
Tillader ophold på 28 dage eller mere||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Køkken
Køkken||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||"
19,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/886064901480741785?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_YdlUnTzJSPVmVq6i&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,"Lyon, Auvergne-Rhône-Alpes, Frankrig",493,"5,0 · 16 omtaler",2 senge||Delt badeværelse||Værten bor her||,"Badeværelse||Hårtørrer||Soveværelse og tøjvask||Vaskemaskine||Tørretumbler||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Sengetøj||Underholdning||TV||Billardbord||Varme- og kølefunktion||Centralvarme||Køkken og spisning||Køleskab||Mikrobølgeovn||Fryser||Spisebord||Kaffe||Udendørs||Privat baghave/baggård – Helt indhegnet
Et åbent område på ejendommen, der normalt er dækket af græs||Parkering og faciliteter||Oplader til elbiler
Gæster kan oplade deres elbiler på ejendommen.||Betalingsparkering på gaden uden for ejendommen||Betalingsparkering på stedet||Enetageshus
Ingen trapper i boligen||Tjenester||Bagageaflevering tilladt
Bekvemt for gæsterne når de ankommer tidligt eller tager sent af sted||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: Køkken
Køkken||Ikke tilgængelig: Trådløst internet
Trådløst internet||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Røgalarm
Røgalarm
Denne bolig har muligvis ikke en røgalarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Shampoo
Shampoo||Ikke tilgængelig: Privat indgang
Privat indgang||"
20,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/9468371?check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_JyxdFqZIlEjfH%2FUu&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,"Lyon, Rhône-Alpes, Frankrig",295,"4,89 · 54 omtaler",1 gæst|| · 1 soveværelse|| · 1 seng|| · 1 fælles badeværelse||,"Badeværelse||Hårtørrer||Rengøringsprodukter||Bodyshampoo||Varmt vand||Soveværelse og tøjvask||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Ekstra puder og dyner||Mørklægningsgardiner||Tøjopbevaring: skab||Underholdning||Bøger og læsestof||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Røgalarm||Førstehjælpskasse||Internet og kontor||Trådløst internet||Dedikeret arbejdsplads||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Komfur||Ovn||Kaffemaskine||Brødrister||Bagepapir||Spisebord||Ting i nærheden||Møntvaskeri i nærheden||Parkering og faciliteter||Elevator
Boligen eller ejendommen har en elevator, der er mindst 132 cm dyb, og en døråbning, der er mindst 81 cm bred.||Betalingsparkering uden for ejendommen||Tjenester||Rygning tilladt||Længerevarende ophold tilladt
Tillader ophold på 28 dage eller mere||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: TV
TV||Ikke tilgængelig: Vaskemaskine
Vaskemaskine||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Der er ingen kuliltealarm i ejendommen.||Ikke tilgængelig: Shampoo
Shampoo||Ikke tilgængelig: Privat indgang
Privat indgang||"
21,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/673683933559609236?check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_1D1tr5aTBFkPmKrT&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,"Corbas, Auvergne-Rhône-Alpes, Frankrig",360,"4,67 · 9 omtaler",1 gæst|| · 1 soveværelse|| · 1 seng|| · 1 badeværelse||,"Badeværelse||Rengøringsprodukter||Bodyshampoo||Varmt vand||Soveværelse og tøjvask||Vaskemaskine||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Tøjtørrestativ||Tøjopbevaring: skab||Underholdning||TV||Varme- og kølefunktion||Bærbart varmeapparat||Sikkerhed i hjemmet||Brandslukker||Internet og kontor||Trådløst internet||Dedikeret arbejdsplads||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Elkedel||Bagepapir||Blender||Spisebord||Ting i nærheden||Privat indgang
Separat indgang til gaden eller bygningen||Møntvaskeri i nærheden||Udendørs||Cykler||Parkering og faciliteter||Gratis parkering på stedet||Gratis parkering på gaden||Enetageshus
Ingen trapper i boligen||Tjenester||Bagageaflevering tilladt
Bekvemt for gæsterne når de ankommer tidligt eller tager sent af sted||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Hårtørrer
Hårtørrer||Ikke tilgængelig: Røgalarm
Røgalarm
Der er ingen røgalarm i ejendommen.||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Der er ingen kuliltealarm i ejendommen.||Ikke tilgængelig: Shampoo
Shampoo||"
22,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/9424781?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_sgNYVVf2lxcCfymi&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,"Lyon, Rhône-Alpes, Frankrig",494,"4,86 · 23 omtaler",1 seng||Delt badeværelse||Værten eller andre bor muligvis i boligen||,"Badeværelse||Badekar||Hårtørrer||Shampoo||Varmt vand||Showergel||Soveværelse og tøjvask||Vaskemaskine||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Mørklægningsgardiner||Strygejern||Tøjopbevaring||Underholdning||Tv med alm. kabel-tv||Varme- og kølefunktion||Bærbar aircondition||Aircondition i vinduet||Pejs||Varme||Sikkerhed i hjemmet||Røgalarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Ovn||Elkedel||Kaffemaskine: espressomaskine||Parkering og faciliteter||Elevator
Boligen eller ejendommen har en elevator, der er mindst 132 cm dyb, og en døråbning, der er mindst 81 cm bred.||Tjenester||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Denne bolig har muligvis ikke en kuliltealarm. Kontakt værten, hvis du har spørgsmål.||Ikke tilgængelig: Privat indgang
Privat indgang||"
23,Lyon,2024-06-02,2024-06-03,https://www.airbnb.dk/rooms/44934838?category_tag=Tag%3A8678&enable_m3_private_room=true&check_in=2024-06-02&check_out=2024-06-03&source_impression_id=p3_1692135898_g3m0%2FyVXVtEbwUou&previous_page_section_name=1000&federated_search_id=230ec46c-7fb9-4229-a615-77bd024923e1,[],403,"4,82 · 66 omtaler",1 dobbeltseng||Delt badeværelse||Der er muligvis andre gæster her||,"Badeværelse||Varmt vand||Soveværelse og tøjvask||Vaskemaskine||Tørretumbler||Basisting
Håndklæder, sengetøj, sæbe og toiletpapir||Bøjler||Sengetøj||Mørklægningsgardiner||Strygejern||Tøjtørrestativ||Tøjopbevaring||Underholdning||TV||Varme- og kølefunktion||Varme||Sikkerhed i hjemmet||Røgalarm||Lås på dør til soveværelset
Privat værelse kan låses for sikkerhed og privatliv||Internet og kontor||Trådløst internet||Lomme-wi-fi||Køkken og spisning||Køkken
Sted hvor gæsterne kan tilberede deres egne måltider||Køleskab||Mikrobølgeovn||Basale ingredienser og basalt køkkentøj
Gryder og pander, olie, salt og peber||Service og bestik
Skåle, spisepinde, tallerkener, kopper osv.||Minikøleskab||Fryser||Opvaskemasine||Komfur||Ovn||Elkedel||Kaffemaskine||Vinglas||Blender||Spisebord||Udendørs||Terrasse eller balkon||Parkering og faciliteter||Gratis parkering på stedet||Gratis parkering på gaden||Elevator
Boligen eller ejendommen har en elevator, der er mindst 132 cm dyb, og en døråbning, der er mindst 81 cm bred.||Tjenester||Bagageaflevering tilladt
Bekvemt for gæsterne når de ankommer tidligt eller tager sent af sted||Længerevarende ophold tilladt
Tillader ophold på 28 dage eller mere||Der er mulighed for rengøring under opholdet||Værten tager imod dig||Ikke inkluderet||Ikke tilgængelig: Overvågningskameraer på ejendommen
Overvågningskameraer på ejendommen||Ikke tilgængelig: Aircondition
Aircondition||Ikke tilgængelig: Hårtørrer
Hårtørrer||Ikke tilgængelig: Kuliltealarm
Kuliltealarm
Der er ingen kuliltealarm i ejendommen.||Ikke tilgængelig: Shampoo
Shampoo||Ikke tilgængelig: Privat indgang
Privat indgang||"
