,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,hangers,bed linen,entertainment,work,family,wi-fi,parkering and faciliteter,other,cleaning products,washing machine,temperature,kitchen,gæster,security,blackout curtains,refrigerator,dishwasher,outdoor,attractions nearby,view,smoking allowed,host,mailbox,fireplace,pool etc.,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
219,Bologna,2024-06-02,0,553,5.0,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
220,Bologna,2024-06-02,0,633,4.82,39,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
221,Bologna,2024-06-02,0,549,5.0,15,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
222,Bologna,2024-06-02,0,500,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
223,Bologna,2024-06-02,0,599,4.82,104,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
224,Bologna,2024-06-02,0,532,4.50,68,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
225,Bologna,2024-06-02,0,633,4.74,38,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
226,Bologna,2024-06-02,0,563,4.74,34,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
227,Bologna,2024-06-02,0,599,4.08,12,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
228,Bologna,2024-06-02,0,500,4.78,78,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
229,Bologna,2024-06-02,0,585,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
230,Bologna,2024-06-02,0,473,4.50,18,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
231,Bologna,2024-06-02,0,599,4.71,24,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
232,Bologna,2024-06-02,0,553,4.94,89,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
233,Bologna,2024-06-02,0,553,5.0,4,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
234,Bologna,2024-06-02,0,482,4.64,11,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
235,Bologna,2024-06-02,0,482,4.95,22,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
236,Bologna,2024-06-02,0,527,4.98,152,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
237,Bologna,2024-06-02,0,678,4.96,24,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
238,Bologna,2024-06-02,0,482,4.68,355,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
239,Bologna,2024-06-02,0,482,4.70,76,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
240,Bologna,2024-06-02,0,553,5.0,7,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
241,Bologna,2024-06-02,0,596,4.60,5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
242,Bologna,2024-06-02,0,632,4.43,7,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
243,Bologna,2024-06-02,0,553,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
244,Bologna,2024-06-02,0,614,4.40,72,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
245,Bologna,2024-06-02,0,473,4.58,24,5.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,,,1.0,1.0,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
246,Bologna,2024-06-02,0,526,5.0,29,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
247,Bologna,2024-06-02,0,570,4.97,30,3.0,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,3.0,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
248,Bologna,2024-06-02,0,526,4.62,21,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
249,Bologna,2024-06-02,0,539,,,,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
250,Bologna,2024-06-02,0,553,4.33,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
251,Bologna,2024-06-02,0,629,5.0,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
252,Bologna,2024-06-02,0,596,5.0,4,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
253,Bologna,2024-06-02,0,570,5.0,21,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
254,Bologna,2024-06-02,0,553,4.60,20,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
255,Bologna,2024-06-02,0,526,4.82,11,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
256,Bologna,2024-06-02,0,581,4.74,53,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
257,Bologna,2024-06-02,0,526,4.97,31,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
258,Bologna,2024-06-02,0,605,4.67,177,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
259,Bologna,2024-06-02,0,482,4.79,19,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
260,Bologna,2024-06-02,0,544,4.81,16,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
261,Bologna,2024-06-02,0,526,4.89,53,4.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
262,Bologna,2024-06-02,0,596,4.84,50,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
263,Bologna,2024-06-02,0,570,5.0,29,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
264,Bologna,2024-06-02,0,482,4.65,23,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
265,Bologna,2024-06-02,0,570,4.88,25,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
266,Bologna,2024-06-02,0,579,5.0,12,5.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
267,Bologna,2024-06-02,0,671,,,6.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
268,Bologna,2024-06-02,0,507,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
269,Bologna,2024-06-02,0,494,4.86,14,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
270,Bologna,2024-06-02,0,570,4.72,60,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
271,Bologna,2024-06-02,0,507,4.50,20,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
272,Bologna,2024-06-02,0,553,5.0,8,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
273,Bologna,2024-06-02,0,518,4.94,17,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
274,Bologna,2024-06-02,0,526,4.95,56,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
275,Bologna,2024-06-02,0,580,4.71,21,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
276,Bologna,2024-06-02,0,482,4.86,22,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
277,Bologna,2024-06-02,0,544,4.67,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
278,Bologna,2024-06-02,0,527,4.88,51,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
279,Bologna,2024-06-02,0,497,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
280,Bologna,2024-06-02,0,596,4.80,10,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
281,Bologna,2024-06-02,0,482,4.85,13,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
282,Bologna,2024-06-02,0,522,4.75,8,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
283,Bologna,2024-06-02,0,570,4.74,105,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
284,Bologna,2024-06-02,0,533,4.84,43,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
285,Bologna,2024-06-02,0,596,4.46,13,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
286,Bologna,2024-06-02,0,599,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
287,Bologna,2024-06-02,0,587,4.75,97,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
288,Bologna,2024-06-02,0,580,4.73,15,2.0,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
289,Bologna,2024-06-02,0,482,4.69,13,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
290,Bologna,2024-06-02,0,526,5.0,4,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
291,Bologna,2024-06-02,0,482,5.0,10,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
292,Bologna,2024-06-02,0,570,4.94,329,,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
293,Bologna,2024-06-02,0,526,4.27,11,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
294,Bologna,2024-06-02,0,596,4.33,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
295,Bologna,2024-06-02,0,508,4.80,315,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
296,Bologna,2024-06-02,0,585,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
297,Bologna,2024-06-02,0,507,4.80,5,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
298,Bologna,2024-06-02,0,482,4.80,30,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
299,Bologna,2024-06-02,0,597,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
300,Bologna,2024-06-02,0,596,,,,4.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
301,Bologna,2024-06-02,0,526,5.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
302,Bologna,2024-06-02,0,570,4.83,42,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
303,Bologna,2024-06-02,0,570,5.0,5,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
304,Bologna,2024-06-02,0,526,4.63,40,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
305,Bologna,2024-06-02,0,526,5.0,28,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
306,Bologna,2024-06-02,0,526,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
307,Bologna,2024-06-02,0,570,4.88,43,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
308,Bologna,2024-06-02,0,544,5.0,3,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
309,Bologna,2024-06-02,0,482,4.67,21,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
310,Bologna,2024-06-02,0,570,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
311,Bologna,2024-06-02,0,559,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
312,Bologna,2024-06-02,0,526,5.0,3,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
313,Bologna,2024-06-02,0,522,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
314,Bologna,2024-06-02,0,492,4.77,187,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
315,Bologna,2024-06-02,0,544,4.86,21,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
316,Bologna,2024-06-02,0,587,5.0,5,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
317,Bologna,2024-06-02,0,522,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
318,Bologna,2024-06-02,0,553,,,,12.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
319,Bologna,2024-06-02,0,482,4.20,15,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
320,Bologna,2024-06-02,0,544,4.80,10,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
321,Bologna,2024-06-02,0,558,4.52,21,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
322,Bologna,2024-06-02,0,514,4.44,16,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
323,Bologna,2024-06-02,0,522,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
324,Bologna,2024-06-02,0,525,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
325,Bologna,2024-06-02,0,526,,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
326,Bologna,2024-06-02,0,587,4.76,86,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
327,Bologna,2024-06-02,0,605,4.88,8,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,3.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
328,Bologna,2024-06-02,0,482,4.92,12,,3.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
329,Bologna,2024-06-02,0,526,4.80,10,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
