,city,date,treat,price,rating,omtaler,hårtørrer,køleskab,ting i nærheden,sengetøj,underholdning,familie,røgalarm,opvaskemasine,shampoo,kaffe,vaskemaskine,tv,gæster,Sights,Safety,Shopping,Location,Climate,Affordability
378,Lisbon,2024-05-24,1,,,,,,,,,,,,,,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
379,Lisbon,2024-05-24,1,,,,,,,,,,,,1.0,,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
380,Lisbon,2024-05-24,1,,,,,,,,1.0,,,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
381,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,,,,,,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
382,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,,,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
383,Lisbon,2024-05-24,1,365.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
384,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,,,,,,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
385,Lisbon,2024-05-24,1,224.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
386,Lisbon,2024-05-24,1,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
387,Lisbon,2024-05-24,1,365.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
388,Lisbon,2024-05-24,1,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
389,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
390,Lisbon,2024-05-24,1,395.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
391,Lisbon,2024-05-24,1,328.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
392,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
393,Lisbon,2024-05-24,1,365.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,6.0,7.4,7.5,6.0,7.75,6.5,3.75
394,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
395,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
396,Lisbon,2024-05-24,1,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
397,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,1.0,,,,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
398,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
399,Lisbon,2024-05-24,1,373.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
400,Lisbon,2024-05-24,1,313.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
401,Lisbon,2024-05-24,1,,,,,,1.0,,1.0,,,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
402,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
403,Lisbon,2024-05-24,1,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
404,Lisbon,2024-05-24,1,335.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
405,Lisbon,2024-05-24,1,335.0,,,,,,,1.0,,,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
406,Lisbon,2024-05-24,1,373.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
407,Lisbon,2024-05-24,1,,,,,,,,1.0,,1.0,,,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
408,Lisbon,2024-05-24,1,298.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
409,Lisbon,2024-05-24,1,335.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
410,Lisbon,2024-05-24,1,261.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
411,Lisbon,2024-05-24,1,387.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
412,Lisbon,2024-05-24,1,373.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
413,Lisbon,2024-05-24,1,291.0,,,,,,,,,,,,,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
414,Lisbon,2024-05-24,1,305.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
415,Lisbon,2024-05-24,1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
416,Lisbon,2024-05-24,1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
417,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,7.4,7.5,6.0,7.75,6.5,3.75
418,Lisbon,2024-05-24,1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
419,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
420,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
421,Lisbon,2024-05-24,1,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
422,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,5.0,7.4,7.5,6.0,7.75,6.5,3.75
423,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,7.4,7.5,6.0,7.75,6.5,3.75
424,Lisbon,2024-05-24,1,298.0,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
425,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
426,Lisbon,2024-05-24,1,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
427,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
428,Lisbon,2024-05-24,1,291.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
429,Lisbon,2024-05-24,1,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,7.4,7.5,6.0,7.75,6.5,3.75
430,Lisbon,2024-05-24,1,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
431,Lisbon,2024-05-24,1,425.0,,,,,,,1.0,,,,,,1.0,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
432,Lisbon,2024-05-24,1,,,,1.0,,,,1.0,,,,1.0,,,1.0,,7.4,7.5,6.0,7.75,6.5,3.75
433,Lisbon,2024-05-24,1,454.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
434,Lisbon,2024-05-24,1,447.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,7.4,7.5,6.0,7.75,6.5,3.75
435,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
436,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
437,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
438,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
439,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
440,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
441,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
442,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
443,Lisbon,2024-05-24,1,335.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
444,Lisbon,2024-05-24,1,365.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
445,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
446,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
447,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
448,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
449,Lisbon,2024-05-24,1,313.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
450,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
451,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
452,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
453,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
454,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
455,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
456,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
457,Lisbon,2024-05-24,1,387.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
458,Lisbon,2024-05-24,1,224.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
459,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
460,Lisbon,2024-05-24,1,298.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
461,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
462,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
463,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
464,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
465,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
466,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
467,Lisbon,2024-05-24,1,335.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
468,Lisbon,2024-05-24,1,298.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
469,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
470,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
471,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
472,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
473,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
474,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
475,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
476,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
477,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
478,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
479,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
480,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
481,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
482,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
483,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
484,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
485,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
486,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
487,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
488,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
489,Lisbon,2024-05-24,1,297.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
490,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
491,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
492,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
493,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
494,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
495,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
496,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
497,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
498,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
499,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
500,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
501,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
502,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
503,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
504,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
505,Lisbon,2024-05-24,1,589.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
506,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
507,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
508,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
509,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
510,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
511,Lisbon,2024-05-24,1,596.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
512,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
513,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
514,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
515,Lisbon,2024-05-24,1,589.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
516,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
517,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
518,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
519,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
520,Lisbon,2024-05-24,1,358.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
521,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
522,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
523,Lisbon,2024-05-24,1,410.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
524,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
525,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
526,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
527,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
528,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
529,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
530,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
531,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
532,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
533,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
534,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
535,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
536,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
537,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
538,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
539,Lisbon,2024-05-24,1,343.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
540,Lisbon,2024-05-24,1,358.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
541,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
542,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
543,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
544,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
545,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
546,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
547,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
548,Lisbon,2024-05-24,1,559.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
549,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
550,Lisbon,2024-05-24,1,745.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
551,Lisbon,2024-05-24,1,328.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
552,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
553,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
554,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
555,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
556,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
557,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
558,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
559,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
560,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
561,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
562,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
563,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
564,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
565,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
566,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
567,Lisbon,2024-05-24,1,514.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
568,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
569,Lisbon,2024-05-24,1,484.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
570,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
571,Lisbon,2024-05-24,1,745.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
572,Lisbon,2024-05-24,1,328.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
573,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
574,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
575,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
576,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
577,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
578,Lisbon,2024-05-24,1,544.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
579,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
580,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
581,Lisbon,2024-05-24,1,298.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
582,Lisbon,2024-05-24,1,708.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
583,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
584,Lisbon,2024-05-24,1,447.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
585,Lisbon,2024-05-24,1,387.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
586,Lisbon,2024-05-24,1,551.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
587,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
588,Lisbon,2024-05-24,1,373.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
589,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
590,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
591,Lisbon,2024-05-24,1,522.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
592,Lisbon,2024-05-24,1,671.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
593,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
594,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
595,Lisbon,2024-05-24,1,328.0,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
596,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
597,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
598,Lisbon,2024-05-24,1,,,,,,,,,,,,,,,,,7.4,7.5,6.0,7.75,6.5,3.75
